conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0156865e-5010-4908-8e0f-ce3aebc2d136,skill/competence,occupation-specific,ضبط الإعدادات الخاصة بقص الأغلفة,,,released,2023-11-30T16:18:14.909Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",التأكد من اتباع المعايير الصحيحة لقص الواجهات وترقيعها. تجهيز ذلك عن طريق التصميغ على الصفحة الفارغة باستخدام رقعة جافة وعلى مادة الواجهة أثناء نقلها. إجراء التعديل على أساس الواجهة والصمغ ومكان الرقعة ومستوى التساوي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0157feec-52c2-4764-b83d-2d017ce8e49d,skill/competence,sector-specific,تجهيز الزيوت,,,released,2023-11-30T15:09:08.216Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",اختيار الزيوت المناسبة للعميل وخلطها ومزجها لتكوين مركبات فردية بحسب احتياجات ونسب محددة للعميل وتسجيل المعالجات المطبقة والمزائج المستخدمة أثناء العلاج.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/015b0162-6dd3-4d46-bbfd-325086155dd5,skill/competence,sector-specific,اشتراء المستلزمات,,,released,2025-02-27T12:45:08.961Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",شراء المستلزمات وسد النقص بها والتأكد من توافر كل السلع المطلوبة في المخزن.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/015cd017-b146-4c9d-ab10-5dfca451c30a,skill/competence,sector-specific,السعي لتحقيق التميز في صناعة المنتجات الغذائية,,,released,2023-11-28T10:50:07.376Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",محاولة تطوير المنتجات الغذائية والوصول إلى أفضل جودة ممكنة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0162b701-6bb4-400a-b557-7996053d7daf,skill/competence,sector-specific,الالتزام بمعايير النظافة الشخصية عند التنظيف,,,released,2023-11-30T15:55:38.825Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",البقاء بحالة نظيفة ومهندمة دائمًا وإرتداء معدات الوقاية الشخصية عند أداء أنشطة التنظيف، والقيام بذلك وفقًا لما تقتضيه إجراءات الصحة والسلامة للمهمة أو المنظمة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0165e6c7-14d9-47f6-a882-565f8da14526,knowledge,occupation-specific,التزلج على الماء,,,released,2023-10-31T17:05:37.122Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","تقنيات وقواعد ممارسة التزلج على الماء. معرفة المعدات اللازمة لهذه الرياضة التي تمارس على سطح الماء والعالية السرعة مثل حبل السحب والقارب وملابس السباحة، وألواح التزلج.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0167ee96-f478-4383-afe6-aabf387da5b3,skill/competence,cross-sector,التواصل مع الكاتبين على الآلة الكاتبة,,,released,2024-01-09T14:25:41.682Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إعطاء التعليمات إلى الكاتبين على الآلة الكاتبة بشأن العناوين والتنسيق المناسب وعدد النسخ المطلوبة وغيرها لكتابة المستندات النهائية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/016cee6c-9e95-466c-bd51-d63327751aa2,skill/competence,sector-specific,تحديد عمليات السكك الحديد,,,released,2023-11-30T16:24:13.621Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",مراجعة المعدات والمرافق والنظم والعمليات الحالية للسكك الحديد ودراستها لتحسين سلامة السكك الحديد وفاعليتها وزيادة الجودة وتقليل التكاليف.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/016e7bf4-fe86-4a1f-ace1-54e5b697293d,skill/competence,occupation-specific,ممارسة الرياضات العنيفة,,,released,2016-12-20T19:41:34Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",ممارسة الرياضات العنيفة التي من المفترض أنها تنطوي على درجة عالية من المخاطر الحتمية والسرعات والمرتفعات والمجهود البدني المرتفع والمعدات المتخصصة بدرجة كبيرة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0171653e-c8e9-4c24-bb86-a4b6fe038f25,skill/competence,transversal,تبني سبل تعزيز التنوع الأحيائي وراحة الحيوان,,,released,2021-09-13T12:37:55.414Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","تبني سلوكيات تساعد على المحافظة على أنظمة إيكولوجية مستقرة ومكافحة الانقراض الجماعي، مثلا من خلال الاختيارات الغذائية الواعية التي تدعم إنتاج الأغذية الطبيعية وراحة الحيوان.
  "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0174a9e6-bf12-4ac3-bfc3-0a5469410f18,skill/competence,occupation-specific,توفير مرافق للأطفال في موقع التصوير,,,released,2023-11-30T15:06:53.54Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",التأكد من وجود مرافق في موقع التصوير بصفة دائمة عند تعيين أطفال قُصَّر للتمثيل في فيلم سينمائي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/01755f08-4df4-4cf0-8d22-08f94cad68b5,skill/competence,cross-sector,تنظيم العمالة,,,released,2016-12-20T17:23:17Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تنظيم أعضاء الفريق وتوزيعهم والتنسيق فيما بينهم. تنظيم برامج الإنتاج والتخطيط للإنتاج والمبيعات. شراء المواد والمعدات. إدارة المخزون.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/017738e7-7d12-4e87-a580-8523405bab96,skill/competence,sector-specific,استخدام أدوات حفر الزجاج,,,released,2023-11-30T14:56:16.943Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",استخدام أدوات الحفر التي تستخدم العجلات الفولاذية أو الحجرية أو النحاسية وفقًا لنوع الزجاج أو السلع الزجاجية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/017d3b78-ebfa-431d-acc5-8050e9b0fdc8,skill/competence,sector-specific,تشغيل الكرة المستخدمة في هدم المباني,,,released,2023-11-30T15:32:54.775Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",استخدام الكرة المستخدمة في هدم المباني لهدم مبنى أو جزء منه. رفع الكرة المستخدمة في هدم المباني في الهواء عن طريق رافعة. إسقاط الكرة أو أرجحتها بطريقة مضبوطة لضرب المبنى. تجنب أي أخطاء، فقد يعمل وزن الكرة وقوة دفعها على زعزعة الرافعة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/018164df-2814-4926-bdf7-398d86b9dfe6,skill/competence,cross-sector,تحديد جودة الملابس,,,released,2023-11-30T16:50:33.272Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تقييم الخياطة والتركيب والملحقات والمثبتات والزينة وتدرج اللون في الملابس وتقييم استمرار النمط والتوافق وتقييم الشرائط والبطانات.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/01819474-b960-4b8f-b020-2da26518d43a,skill/competence,occupation-specific,التقدّم بطلب لاسترجاع السلع,,,released,2023-11-30T16:23:24.77Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الاستفسار من المورد بشأن إرجاع السلع أو استبدالها أو استرجاعها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/01895f13-1989-4756-80d6-9b9ee19ddb32,skill/competence,sector-specific,إجراء دراسة جدوى لأنظمة إدارة المباني,,,released,2024-03-01T09:56:50.064Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","تنفيذ عمليات تقدير وتقييم إمكانيات نظام إدارة المبنى. تحقيق دراسة قياسية لتحديد المساهمة في اقتصاد الطاقة، والتكاليف والقيود، وإجراء البحث لدعم عملية صنع القرار.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0189f448-179e-47cc-9716-c5c3ac4b1aec,knowledge,sector-specific,نظام التعلم Absorb,,,released,2022-07-05T14:34:21.232Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",نظام التعلم Absorb هو منصة للتعلم الإلكتروني لإنشاء دورات تعليمية للتعليم الإلكتروني أو برامج التدريب لطلاب المرحلة الثانوية وإدارتها وتقديمها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0194a8eb-c262-411a-ad3f-f3d587630562,skill/competence,occupation-specific,آداء مهام إدارية صغيرة على السفن,,,released,2016-12-20T21:29:15Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",استيفاء المتطلبات الإدارية والعمالية. تخطيط توفير البضائع وتسلُّمها وتستيفها في السفن. الإفراج عن السفينة بحسب اللوائح الحالية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0196d283-9b1a-43a5-b219-43580c7cf560,knowledge,sector-specific,مكونات مستحضرات التجميل,,,released,2023-11-30T16:42:44.887Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",مجموعة متنوعة من مصادر مستحضرات التجميل تتكون من الحشرات المطحونة إلى الصدأ.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/01a6e6ae-32d5-440a-bdb3-c9ed8a1f57c0,knowledge,occupation-specific,الديناميات البشرية كجزء من أمن أماكن الضيافة,,,released,2023-11-30T16:06:59.884Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",خصائص السلوك البشري والتفاعل البشري والديناميات لضمان أمنهم في مؤسسة الضيافة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/01c03003-516d-43c6-8477-45c472413521,skill/competence,cross-sector,تقديم المشورة بشأن مواد البناء,,,released,2023-11-30T16:20:48.674Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تقديم المشورة بشأن مجموعة كبيرة من مواد البناء ويختبرها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/01c4bbed-0449-44c9-9c05-48c30ffdcc22,skill/competence,sector-specific,صيانة المعدات الدوارة,,,released,2023-11-28T16:54:40.373Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إجراء الصيانة الدورية للمعدات الدوارة لضمان نظافتها وتشغيلها بأمان.
